run_id,provider,example_id,locale,copies,earlier_prediction,later_prediction,earlier_confidence,later_confidence,predictions_agree,earlier_request_id,later_request_id,earlier_latency_ms,later_latency_ms,raw_rows,selected_raw_row
c403eef085be,jev,1866,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04af54470e0b286595c5f4c9aa2,req_01a0d09d6a387c1c91616cefbc8db51c,230.62500000014552,173.82504099805374,2447;6847,6847
c403eef085be,jev,1933,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04af33f7d8a99aa52cf1217942e,req_01a0d09d68c07f6190e765bf24c3e1f6,468.35654100141255,156.2282079976285,2418;6818,6818
c403eef085be,jev,1995,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04af5937e5c88eb68477c299a55,req_01a0d09d6a9a78eea625c9d9b213cea9,242.96504199810443,231.50812499807216,2449;6849,6849
c403eef085be,jev,2108,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04af83371aa8eae55729eabe03c,req_01a0d09d6c447302a657293421b3c814,220.52704200177686,219.23912499914877,2476;6876,6876
c403eef085be,jev,2178,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04af1bc7c6c8e8a832f19fabfd1,req_01a0d09d6812760ab792425b06346747,211.33587499934947,302.7073749981355,2409;6809,6809
c403eef085be,jev,2408,en-US,2,music_query,music_query,0.71,0.76,True,req_01a0d04af1bc7c3ea190f17a73c1a586,req_01a0d09d67fa7a13bf6268396217ecb0,251.954499999556,376.5211249992717,2401;6801,6801
c403eef085be,jev,2704,en-US,2,play_music,play_music,0.95,0.91,True,req_01a0d04af6607125b0e865b79705d742,req_01a0d09d6b04735489da5d0912ef8a4c,263.3220000025176,124.44079099805094,2458;6858,6858
c403eef085be,jev,3096,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04af1bf7b57bf604467a5dd35a4,req_01a0d09d680c74f49e645760ca7e889b,262.7633749980305,289.418124993972,2407;6807,6807
c403eef085be,jev,3400,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04af4a577b0aa06bb18755a89a6,req_01a0d09d6a147fcda8d3b19518b8ad06,271.7285830003675,186.9685829951777,2442;6842,6842
c403eef085be,jev,3408,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04af43c728d895f55e09ecc084d,req_01a0d09d69d17e1c83e864d9d404ea68,253.01258300169138,98.79095899668755,2437;6837,6837
c403eef085be,jev,3434,en-US,2,music_query,music_query,0.8,0.79,True,req_01a0d04af8817cddb6bf9ad73d84fa00,req_01a0d09d6c817ef3ac504ae91c1230c5,294.9621660009143,139.32225000462495,2482;6882,6882
c403eef085be,jev,3447,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04afa047dcda46fe3a8129fc50f,req_01a0d09d6d887e9e906eb50fa8190092,180.57154099733452,257.74312499561347,2498;6898,6898
c403eef085be,jev,3539,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04af9c1764597a04889bac73420,req_01a0d09d6d4875b59c5adc48c4017760,233.87233299945365,183.66387500282144,2494;6894,6894
c403eef085be,jev,3911,en-US,2,play_music,play_music,0.56,0.52,True,req_01a0d04af76075c4a710cafc47972da5,req_01a0d09d6bba787db2cc6bd01c211886,271.18104200053494,137.6759580016369,2467;6867,6867
c403eef085be,jev,397,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04af1c1722dae602f68a0cf27ad,req_01a0d09d680e7805a46e65576bfd2f10,493.5787499998696,297.01645800378174,2402;6802,6802
c403eef085be,jev,4040,en-US,2,play_music,play_music,0.99,0.99,True,req_01a0d04af33576ea8727e928bde8ca92,req_01a0d09d691775c7831458153bc7ad46,145.5357080012618,190.8470829948783,2425;6825,6825
c403eef085be,jev,407,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04af2f775d5a339cf50b6b33aca,req_01a0d09d691272cf896474d6a72fe0f3,145.04183399913018,188.08195899327984,2423;6823,6823
c403eef085be,jev,4232,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04af9227e84af5a219b7503cba4,req_01a0d09d6cf673ec897f22fb118d63e5,186.46766700112494,152.72495800309116,2485;6885,6885
c403eef085be,jev,4313,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04af4bd7203bc9cf63d95efecc3,req_01a0d09d6a247696b080bb5d629cf8b6,233.93587499958812,186.25370800145902,2443;6843,6843
c403eef085be,jev,4376,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04af2d17625a55add703e31b330,req_01a0d09d68bf7f71b1bd97ccace9273d,93.76787499786587,160.91079200123204,2419;6819,6819
c403eef085be,jev,4383,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04af38e7885b8157addf46f9bf5,req_01a0d09d696b7e0490fb7461732fbd69,290.17033399941283,166.2175000019488,2431;6831,6831
c403eef085be,jev,4436,en-US,2,general_quirky,recommendation_events,0.31,0.31,False,req_01a0d04af1c07019afd81149fc590708,req_01a0d09d67f876b79a01ba903e347561,297.0475420006551,259.3715830007568,2406;6806,6806
c403eef085be,jev,4482,en-US,2,weather_query,weather_query,0.99,0.99,True,req_01a0d04af7ae7c2b8421ee3e7f13e88e,req_01a0d09d6bfc7a4c8ba8a9f0fcb8c899,195.40766699719825,268.59704199887346,2472;6872,6872
c403eef085be,jev,4587,en-US,2,play_music,play_music,0.99,0.99,True,req_01a0d04af2d8727cbe33347be6ed40c9,req_01a0d09d68c077d6949083dc941705c5,198.94633299918496,166.23141700256383,2420;6820,6820
c403eef085be,jev,473,en-US,2,play_music,play_music,0.62,0.65,True,req_01a0d04af2c07ec592c36f011bbbd358,req_01a0d09d68be7bfaa032eb8c7b848eee,169.98070800036658,191.2937079978292,2417;6817,6817
c403eef085be,jev,491,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04af27b7aa8b7b3df89349e1df6,req_01a0d09d68bc75f2bd167ed1181a8b02,122.98704199929489,158.1274999989546,2416;6816,6816
c403eef085be,jev,4917,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04af1c8707e8cf44fde801a587b,req_01a0d09d680d72a6a2e712abd0fe7eee,375.2359169993724,242.7360830042744,2405;6805,6805
c403eef085be,jev,5278,en-US,2,play_music,play_music,0.96,0.96,True,req_01a0d04af5b077139727a98fc45d4c74,req_01a0d09d6aed7771bbc979ad168260be,315.4834170018148,219.61204100080067,2453;6853,6853
c403eef085be,jev,5318,en-US,2,play_music,play_music,0.98,1.0,True,req_01a0d04af93e7e1787cb626c79fa29a7,req_01a0d09d6d0570d19eb2f5044709ad3a,221.30500000275788,126.89687500096625,2487;6887,6887
c403eef085be,jev,5414,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04af1b47be7b911d3bc7ccc223d,req_01a0d09d6811793792b6979b9912bdce,249.56850000307895,277.71191699866904,2404;6804,6804
c403eef085be,jev,5465,en-US,2,weather_query,weather_query,0.67,0.6900000000000001,True,req_01a0d04af3c07c8eb869e8b4a2b1a4e7,req_01a0d09d69b97f6a98c9c0a5ad9abc83,122.34020899995812,124.26450000202749,2434;6834,6834
c403eef085be,jev,5658,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04af7e07feba69a35241384a659,req_01a0d09d6be37fe99068dbeab076e227,360.6002089982212,126.40683299832745,2473;6873,6873
c403eef085be,jev,5721,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04af6b774b0b341b96f0019fda2,req_01a0d09d6b42750da8d15fb30ba7e15d,228.73345799962408,166.58508399996208,2462;6862,6862
c403eef085be,jev,6267,en-US,2,qa_factoid,qa_factoid,0.47000000000000003,0.45,True,req_01a0d04af4da76d980c64e03153b62b9,req_01a0d09d6a367bd39a1632b6eeee8482,308.5858329977782,200.82262499636272,2445;6845,6845
c403eef085be,jev,6289,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04af49476808f832609f15c3dde,req_01a0d09d6a0279ff9cc6b2ba5833d1e8,237.4396249979327,163.52420800103573,2440;6840,6840
c403eef085be,jev,6295,en-US,2,transport_traffic,transport_traffic,0.88,0.86,True,req_01a0d04af5ab7ceca99c7030f5132488,req_01a0d09d6aa57191b3d1c5e44b43e689,193.15683300010278,152.6330409978982,2451;6851,6851
c403eef085be,jev,6353,en-US,2,recommendation_locations,recommendation_locations,0.51,0.5,True,req_01a0d04af91071418a5a786de58568f3,req_01a0d09d6ca576dc86595bcbd02921e9,169.9889589981467,227.78008299792418,2484;6884,6884
c403eef085be,jev,6385,en-US,2,qa_factoid,qa_factoid,0.92,0.93,True,req_01a0d04af59e7fea98ce8ef2b8bf5886,req_01a0d09d6a9a7cf392dfa610ec956cd4,257.98766700245324,91.67695900396211,2450;6850,6850
c403eef085be,jev,6405,en-US,2,qa_factoid,qa_factoid,0.99,0.99,True,req_01a0d04af7227532a3a9a2cd85ab4099,req_01a0d09d6bbe7e6395e36af44e1bff4d,261.18316700012656,203.6959589968319,2465;6865,6865
c403eef085be,jev,6424,en-US,2,general_greet,general_greet,1.0,1.0,True,req_01a0d04af87779b5bfecbef0dd928b7f,req_01a0d09d6c787489a96c475b527858ec,169.82491700036917,206.52279200294288,2481;6881,6881
c403eef085be,jev,6438,en-US,2,general_quirky,general_quirky,0.54,0.61,True,req_01a0d04af87d7e41b2489cc5272fc691,req_01a0d09d6c8d7d6fba96cedeaac6dae3,225.7971250000992,176.52841699600685,2483;6883,6883
c403eef085be,jev,6485,en-US,2,general_quirky,general_quirky,0.41000000000000003,0.37,True,req_01a0d04af66375cb977846f90c2f9803,req_01a0d09d6b147f13b1add4ecb94bd824,260.6262500012235,166.36075000133133,2459;6859,6859
c403eef085be,jev,6495,en-US,2,general_greet,general_greet,0.48,0.48,True,req_01a0d04af5827cf894ec5532e5f83516,req_01a0d09d6a65704eb5edfc85064442a1,243.95420899963938,199.8746659955941,2448;6848,6848
c403eef085be,jev,6720,en-US,2,qa_factoid,qa_factoid,0.6900000000000001,0.7,True,req_01a0d04af3a37afea9d0ae712f18e48a,req_01a0d09d6966728d92047d92732fb3f8,315.9515840015956,206.67158399737673,2430;6830,6830
c403eef085be,jev,6737,en-US,2,calendar_set,calendar_set,0.77,0.79,True,req_01a0d04af25a7c938277e720aa561769,req_01a0d09d68aa7dca8c676fbbcffc95ef,118.55104200003552,185.80395800381666,2415;6815,6815
c403eef085be,jev,7044,en-US,2,alarm_set,alarm_set,0.73,0.77,True,req_01a0d04af39a790fbf1d18686af4d60e,req_01a0d09d696b7204890bd64d7c300f98,248.85050000011688,124.32420799450483,2432;6832,6832
c403eef085be,jev,7073,en-US,2,calendar_query,calendar_query,0.77,0.89,True,req_01a0d04af8a170cc9df62f05faa7c33e,req_01a0d09d6c6b7aa88bb1a3b303e37823,258.2114159995399,226.3780829962343,2479;6879,6879
c403eef085be,jev,7152,en-US,2,calendar_set,calendar_set,0.98,0.98,True,req_01a0d04af61079bf9960e0e02435f63b,req_01a0d09d6af87681bf685ddb5b3a81fb,395.11345799837727,239.01154199847952,2456;6856,6856
c403eef085be,jev,7170,en-US,2,calendar_set,calendar_set,0.91,0.91,True,req_01a0d04afa20711cac498dd2d7548c53,req_01a0d09d6db3782d85ec8abff8bde63f,188.63587500163703,227.46570799790788,2499;6899,6899
c403eef085be,jev,7697,en-US,2,calendar_set,calendar_set,0.65,0.65,True,req_01a0d04af2d67276a2ead4a0422afdd7,req_01a0d09d68c674bf988e003bab562fd2,151.49120799833327,166.03833299450343,2421;6821,6821
c403eef085be,jev,779,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04af5e576acb53f86680da9397c,req_01a0d09d6aef7ac7859d69c9843cf21a,333.4273750006105,199.42495800205506,2454;6854,6854
c403eef085be,jev,782,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04af77e7472ac391df708d40874,req_01a0d09d6bbe78aabbd26de2ca453881,215.09587499895133,155.1158750007744,2470;6870,6870
c403eef085be,jev,8035,en-US,2,calendar_set,calendar_set,0.67,0.67,True,req_01a0d04af9ca7fb8902e1fa96a2ef804,req_01a0d09d6d867f84bcdb068eb637d1c9,225.81799999898067,240.39508300484158,2495;6895,6895
c403eef085be,jev,8079,en-US,2,alarm_set,alarm_set,0.87,0.91,True,req_01a0d04af62a716e8a356355b64d63a7,req_01a0d09d6b0272a8b457a05212a3cd27,295.9735410004214,193.4027090028394,2457;6857,6857
c403eef085be,jev,8245,en-US,2,alarm_set,alarm_set,0.62,0.6,True,req_01a0d04af2437197b1144915382e8f57,req_01a0d09d688d7204bf7104434fff45ff,152.7259159993264,120.98716699983925,2412;6812,6812
c403eef085be,jev,8289,en-US,2,calendar_set,calendar_set,0.67,0.64,True,req_01a0d04af68c7987bd41b21894deeaff,req_01a0d09d6b2a7107864ccd4491860b4a,286.22941600042395,193.73025000095367,2461;6861,6861
c403eef085be,jev,8387,en-US,2,calendar_set,alarm_set,0.47000000000000003,0.49,False,req_01a0d04af30277a79c7ebd4ba6ec9ba6,req_01a0d09d69117e78853c5744e6505ed4,150.570207999408,157.39420799945947,2424;6824,6824
c403eef085be,jev,8541,en-US,2,calendar_set,calendar_set,0.43,0.45,True,req_01a0d04af752794ab658f2ad31d8309b,req_01a0d09d6bbe799ea241254647ceb846,235.85162499875878,180.66425000142772,2466;6866,6866
c403eef085be,jev,8694,en-US,2,lists_createoradd,lists_createoradd,0.4,0.41000000000000003,True,req_01a0d04af39f7d3aabaa9fe76a5abd3c,req_01a0d09d6982781baf5c187be83570ff,243.68399999730173,177.9351669974858,2433;6833,6833
c403eef085be,jev,8730,en-US,2,calendar_set,calendar_set,1.0,1.0,True,req_01a0d04af25d7192a4f928ddfa36ac32,req_01a0d09d689f7d23bc0191f44fdd83db,238.21033299827832,131.78649999463232,2414;6814,6814
c403eef085be,jev,8967,en-US,2,calendar_set,calendar_set,0.96,0.94,True,req_01a0d04af2dc7f508194974a7b9cd662,req_01a0d09d69077b4394b796cda5c17781,184.6683750009106,205.48241699725622,2422;6822,6822
c403eef085be,jev,8977,en-US,2,calendar_set,calendar_set,0.68,0.74,True,req_01a0d04af5ab70d9a2bd124c9092b2e9,req_01a0d09d6ad5766ebad38714d29e5621,176.2470830035454,224.62629200163065,2452;6852,6852
c403eef085be,jev,9043,en-US,2,calendar_query,calendar_query,1.0,1.0,True,req_01a0d04af97d75b08723ba7121661b76,req_01a0d09d6d407c589b08081ee2a9a99c,227.5973329997214,215.88858299946878,2492;6892,6892
c403eef085be,jev,9153,en-US,2,calendar_set,calendar_set,1.0,1.0,True,req_01a0d04af71b7289bdc146f0f8da44e6,req_01a0d09d6b85713fb0b81de3a514ad19,200.3455420017417,241.17387499427423,2464;6864,6864
c403eef085be,jev,9738,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04af6f37fdd92d6befb63c64f1b,req_01a0d09d6b7f74abb8bd7e0245dc774b,236.56841600313783,158.18416600086493,2463;6863,6863
eb695872ce90,jev,12987,en-US,2,general_quirky,general_quirky,0.84,0.83,True,req_01a0d04aeebc7bd38bfda650c0275afe,req_01a0d09d1e2c7adea6da91f92f9cff2c,234.74904199974844,150.59416699659778,2380;6680,6680
eb695872ce90,jev,13067,en-US,2,cooking_recipe,cooking_recipe,0.63,0.6900000000000001,True,req_01a0d04ae80c74948fa5d834b114d78e,req_01a0d09d19e27a60a1bc9048e796b12c,295.4882499980158,262.7944589985418,2300;6600,6600
eb695872ce90,jev,13150,en-US,2,cooking_recipe,cooking_recipe,1.0,1.0,True,req_01a0d04aef667393b49a725f90f7ebd6,req_01a0d09d1e9b7aa288d76490a5114edc,263.4034580005391,196.97787499899277,2390;6690,6690
eb695872ce90,jev,13175,en-US,2,qa_factoid,qa_factoid,0.53,0.56,True,req_01a0d04ae9da7e88a5914509daf82e29,req_01a0d09d1b107d648bd31d99956f7586,359.56295800133375,142.10029099922394,2327;6627,6627
eb695872ce90,jev,13297,en-US,2,qa_definition,qa_definition,0.85,0.86,True,req_01a0d04aeddf7734ac8fe6c7a55774fe,req_01a0d09d1da87b1faf7d3245b06c5efd,280.8028330000525,171.80216700216988,2371;6671,6671
eb695872ce90,jev,13363,en-US,2,general_quirky,qa_factoid,0.45999999999999996,0.49,False,req_01a0d04aeef679608ca88b58b442ce1d,req_01a0d09d1e517c2aaa47666f74aff6da,172.74325000107638,91.03495800081873,2386;6686,6686
eb695872ce90,jev,13451,en-US,2,general_quirky,general_quirky,0.99,1.0,True,req_01a0d04ae89a7570ba8ba943989b435a,req_01a0d09d1a067245a6bad8d2803cb6cb,130.57933399977628,323.57062499795575,2310;6610,6610
eb695872ce90,jev,13491,en-US,2,qa_factoid,qa_factoid,0.67,0.74,True,req_01a0d04aef51719d9bbbe873a0bc90f6,req_01a0d09d1e7a7cee853f373f3850e49c,284.25158399841166,162.99270799936494,2389;6689,6689
eb695872ce90,jev,13616,en-US,2,qa_factoid,qa_factoid,0.9,0.92,True,req_01a0d04aeaf8771ca12692a5452de9e8,req_01a0d09d1b917380ad8db4d76d811af8,157.98933300175122,194.79770800535334,2338;6638,6638
eb695872ce90,jev,13681,en-US,2,qa_factoid,qa_factoid,1.0,1.0,True,req_01a0d04ae9f273498096ada1697d4b33,req_01a0d09d1b29713f90cd21edb5cccb15,296.0852079995675,213.1430419976823,2328;6628,6628
eb695872ce90,jev,13693,en-US,2,qa_factoid,qa_factoid,0.98,0.97,True,req_01a0d04aed99750f843bb5d25c80216f,req_01a0d09d1d6b7c7f8f47f3a0c21c1b78,290.05220900216955,84.04754100047285,2368;6668,6668
eb695872ce90,jev,13854,en-US,2,qa_factoid,qa_factoid,0.91,0.94,True,req_01a0d04ae9c57135b603cd1dfa0af19a,req_01a0d09d1b047a6aa9d908eaffec3911,207.0968330008327,127.83050000143703,2326;6626,6626
eb695872ce90,jev,1401,en-US,2,general_quirky,general_quirky,0.96,0.98,True,req_01a0d04aed9d7696b043e1fcca3fb1d1,req_01a0d09d1d6b74c6b0603e4f2cb78ce1,170.07070800173096,179.60737500106916,2369;6669,6669
eb695872ce90,jev,14011,en-US,2,qa_factoid,qa_factoid,0.95,0.94,True,req_01a0d04af0057c228464d20972b9e7e0,req_01a0d09d1eee71219db82eeed78d79d2,109.08687499977532,99.00229099730495,2396;6696,6696
eb695872ce90,jev,14015,en-US,2,qa_factoid,qa_factoid,0.99,0.99,True,req_01a0d04aec8573398df39a7a49c9d878,req_01a0d09d1ce6783499786e8f84babae4,218.47054200043203,202.45741699909559,2355;6655,6655
eb695872ce90,jev,14083,en-US,2,qa_factoid,qa_factoid,1.0,1.0,True,req_01a0d04ae8207500841a291a3c48a610,req_01a0d09d19e17e28996990926e116da7,308.88087499988615,265.90670800214866,2308;6608,6608
eb695872ce90,jev,14118,en-US,2,qa_factoid,qa_factoid,1.0,1.0,True,req_01a0d04ae89f7a498a923d31ce2e69e8,req_01a0d09d19e277aead024617dac1c922,182.54174999674433,270.88150000054156,2311;6611,6611
eb695872ce90,jev,14126,en-US,2,qa_factoid,qa_factoid,1.0,1.0,True,req_01a0d04ae81a74ceb2b338544e795f70,req_01a0d09d19d27556a6cfc846e1144cc4,253.52604100044118,174.59308300021803,2303;6603,6603
eb695872ce90,jev,14306,en-US,2,qa_factoid,qa_factoid,0.97,0.97,True,req_01a0d04aefaa7958a9140d9b4cc22468,req_01a0d09d1eaf7c3ab36afad3157109dc,161.12887499912176,138.60429199849023,2393;6693,6693
eb695872ce90,jev,14339,en-US,2,qa_factoid,qa_factoid,0.92,0.92,True,req_01a0d04aeaa7729098286eb96aa185da,req_01a0d09d1b7b73d8b9e2094e87743c99,219.95587499986868,263.308749999851,2336;6636,6636
eb695872ce90,jev,14356,en-US,2,general_quirky,general_quirky,0.93,0.92,True,req_01a0d04aeb4c73e9991ada8ad88d72b8,req_01a0d09d1bfc74919c98bd84c61b55e8,262.6614580003661,169.75008299777983,2344;6644,6644
eb695872ce90,jev,1440,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04aef897b0383b111684fa5ebee,req_01a0d09d1ea6706fb7ea7430fb63e9a3,162.0148749971122,133.25424999493407,2391;6691,6691
eb695872ce90,jev,14509,en-US,2,qa_factoid,qa_factoid,1.0,1.0,True,req_01a0d04aee5173e088a33e7d0db0a60f,req_01a0d09d1de47a1db52817af4e8fce02,242.59941700074705,99.66683300444856,2377;6677,6677
eb695872ce90,jev,14597,en-US,2,qa_factoid,qa_factoid,1.0,1.0,True,req_01a0d04aee657bd8851b9f8d00a1e7bb,req_01a0d09d1e1b7285a08bd45039c38d67,167.017499999929,136.9793749981909,2378;6678,6678
eb695872ce90,jev,14683,en-US,2,qa_factoid,qa_factoid,0.99,0.99,True,req_01a0d04aeb2d7e9aadc534534cdaf469,req_01a0d09d1bd476e0bd05b0137d764652,263.3042080015002,182.24800000461983,2341;6641,6641
eb695872ce90,jev,14787,en-US,2,calendar_query,qa_factoid,0.53,0.48,False,req_01a0d04aef2576819522e16c8a68a483,req_01a0d09d1e5875b3a9ca951b4827eaa4,229.8187499982305,109.56333300418919,2388;6688,6688
eb695872ce90,jev,14891,en-US,2,qa_factoid,qa_factoid,0.99,0.99,True,req_01a0d04aee237e0eb9ffb065ca8370ee,req_01a0d09d1dbe7043aea15a6d5d8ac3d8,191.064999999071,99.22691599786049,2375;6675,6675
eb695872ce90,jev,14958,en-US,2,qa_factoid,qa_factoid,0.72,0.74,True,req_01a0d04aeaf876d697b48d950f1689d2,req_01a0d09d1bab74eaaa5dd4a4bcd923bc,206.7118329978257,176.99666699627414,2339;6639,6639
eb695872ce90,jev,14994,en-US,2,qa_factoid,qa_factoid,0.92,0.93,True,req_01a0d04aea0f711b8250a92846f1b690,req_01a0d09d1b2b749cbeb0f3fe702792f3,252.75645799774793,167.37054199620616,2329;6629,6629
eb695872ce90,jev,15055,en-US,2,qa_factoid,qa_factoid,0.99,0.99,True,req_01a0d04aeb9d71f5b971b6784b16c645,req_01a0d09d1c0a7261b796310e7f4b2d16,237.16075000265846,113.30150000139838,2346;6646,6646
eb695872ce90,jev,15094,en-US,2,qa_factoid,qa_factoid,1.0,1.0,True,req_01a0d04af00771fa91247f651fcac891,req_01a0d09d1ef17ff18eb340fcadc17630,158.4655409969855,139.7077090005041,2397;6697,6697
eb695872ce90,jev,1547,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04aecfc7b8aa6f015775eb8ded1,req_01a0d09d1ce571cfa97fe3e53fdc9600,213.8611669979582,142.91633300308604,2360;6660,6660
eb695872ce90,jev,1549,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04aee107ebab21060257c02b14f,req_01a0d09d1dc17844811fc47c1cdfd50d,172.9708329985442,145.95912500226405,2374;6674,6674
eb695872ce90,jev,1722,en-US,2,weather_query,weather_query,0.97,0.98,True,req_01a0d04ae8d074ea96d1b41b8ff2205b,req_01a0d09d1a847b05963228020163821b,224.0495000005467,148.8959159978549,2313;6613,6613
eb695872ce90,jev,185,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04aea947daa8483529c943c986d,req_01a0d09d1b67742a97edd4c093b0c365,283.1489580021298,153.72787499654805,2335;6635,6635
eb695872ce90,jev,1866,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04aebd27b5e942658fe7764e1af,req_01a0d09d1c357c9c840fb0e6563c1346,353.8227499993809,144.5073750001029,2347;6647,6647
eb695872ce90,jev,1933,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04ae90c70fc9d06d85f823c7da5,req_01a0d09d1a9471df858b0e514f64b276,175.47320900121122,152.11891700164415,2318;6618,6618
eb695872ce90,jev,1995,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04aebd274dfbdf4b70ca00696e2,req_01a0d09d1c507ecbabfaf3c97b7b7936,247.89583299934748,186.53879199700896,2349;6649,6649
eb695872ce90,jev,2108,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04aee3378d4a4a0015271ca14ba,req_01a0d09d1dd871bba97266e4c7ef2cc5,192.26104100016528,163.42141699715285,2376;6676,6676
eb695872ce90,jev,2178,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04ae81f76a092a22284da49842d,req_01a0d09d19e872c2a1ca4e1736cbf900,248.27591700159246,272.94679199985694,2309;6609,6609
eb695872ce90,jev,2408,en-US,2,play_music,play_music,0.95,0.96,True,req_01a0d04ae82173b4ab734a579ba58b05,req_01a0d09d19e17b6a9114836741b3dbf1,273.3465840028657,270.8417500034557,2301;6601,6601
eb695872ce90,jev,2704,en-US,2,play_music,play_music,0.99,0.99,True,req_01a0d04aecbf7fa6a85d1b6a598b95ba,req_01a0d09d1ce7742ba77e30f12dd7205c,134.98320800135843,174.18958400230622,2358;6658,6658
eb695872ce90,jev,3096,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04ae81e7be386bd759bfc8ed736,req_01a0d09d19e47fa6b1c81794907d15ec,217.46587500092573,269.2692499986151,2307;6607,6607
eb695872ce90,jev,3400,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04aeb357723bb3432b562f49b0d,req_01a0d09d1bdd7b96b9adc189d1122c11,274.8519580018183,180.59229099890217,2342;6642,6642
eb695872ce90,jev,3408,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04aeae475708f7a596810110041,req_01a0d09d1b7c721986a13a45287238d5,214.60337500320747,166.90679200110026,2337;6637,6637
eb695872ce90,jev,3434,en-US,2,play_music,play_music,0.81,0.85,True,req_01a0d04aeeda71caa92965645febc75d,req_01a0d09d1e2f7790b0ea71abcf3ab87b,165.84837499976857,118.44083399773808,2382;6682,6682
eb695872ce90,jev,3447,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04af0217327a309682c505abe93,req_01a0d09d1eff75a9bdfff7c9bb0b6214,263.5599999994156,146.65845800482202,2398;6698,6698
eb695872ce90,jev,3539,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04aefc479e2921d671ce09052c0,req_01a0d09d1ec272b69aca1311d61bb249,116.66333299945109,200.40516599692637,2394;6694,6694
eb695872ce90,jev,3911,en-US,2,play_music,play_music,0.93,0.95,True,req_01a0d04aed94700c8fa2ba61efc51c9a,req_01a0d09d1d6e7c0083659b9cd4c7eccf,142.69820900153718,165.14749999623746,2367;6667,6667
eb695872ce90,jev,397,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04ae8047ad9b29b8fb8884bffcd,req_01a0d09d19dd733ca29d517c51907c22,206.73674999852665,265.84441700106254,2302;6602,6602
eb695872ce90,jev,4040,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04ae9ba7324af4813046de2edbf,req_01a0d09d1b047afcacc19afce5177e21,240.29416600023978,140.733457999886,2325;6625,6625
eb695872ce90,jev,407,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04ae98d7f88a81f0790f66c47d8,req_01a0d09d1ac97d3cbbb8fa1dca1f2d9c,225.327833002666,134.8978750029346,2323;6623,6623
eb695872ce90,jev,4232,en-US,2,play_music,play_music,1.0,1.0,True,req_01a0d04aeef67360b5e005cc205a2d72,req_01a0d09d1e497ce4a30a81bb1cdb0861,203.29441600188147,185.3707080008462,2385;6685,6685
eb695872ce90,jev,4313,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04aeb3c7f87a639b3aa8fdcb9e3,req_01a0d09d1bfe7e70a8267b4e9b9d8a5f,201.2144590007665,196.88991700240877,2343;6643,6643
eb695872ce90,jev,4376,en-US,2,weather_query,weather_query,1.0,1.0,True,req_01a0d04ae9197e43a581306e6a8a1012,req_01a0d09d1a93705fb4778860621cf8dc,245.33208299908438,110.52774999552639,2319;6619,6619
